DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TJK: Tajikistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,28.1152797943773,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.5920747124166,33.459934881307,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TJK: Tajikistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,27.9883920241564,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.2434741100334,33.6726861878513,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TJK: Tajikistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,27.8585908453306,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,22.6082812210964,34.2748593638094,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TJK: Tajikistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,27.667248901182,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,21.6282375969944,35.3755973425123,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,THA: Thailand,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,10.7774185285242,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.56124047614872,12.1625668484006,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,THA: Thailand,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,10.4223523522217,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.34199639780773,11.943187253844,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,THA: Thailand,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,10.1046659585209,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.10692121306219,11.7804695145938,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,THA: Thailand,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,9.7912354749969,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.85353844072552,11.6454824273108,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,THA: Thailand,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,9.49174798849344,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.56904566755152,11.5682511860206,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,56.6310973820141,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,43.931212129643,72.0564339808468,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,55.5290458338654,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,42.1982809691548,72.9943333234859,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,54.2189574758093,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,40.4134241485367,73.6034547502592,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,52.8445129647995,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,38.5214025745669,73.9533841093799,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,51.421468363419,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,36.6638624027745,73.7595594361024,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,68.5785254049994,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,57.0492005506395,82.2980413530297,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,66.3164186449665,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,53.9011552599495,81.6681764390812,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,64.2700091312709,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,50.6644315357457,81.5790003203364,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,62.2124782194279,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,47.5093412529497,81.761879364528,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,60.2442499685385,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,44.3992101015879,81.2759140573871,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TON: Tonga,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,11.2321877720619,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.29736749134258,15.0329166886795,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TON: Tonga,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,10.997932384457,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.91069246608294,15.0679269924204,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TON: Tonga,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,10.7503232377949,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.53862947627921,15.1131390521415,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TON: Tonga,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,10.4759865489596,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.17861880318541,15.0468391604892,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TON: Tonga,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,10.1972889390234,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.8231958161331,14.9796435378976,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,21.4367685832833,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.3131631010512,30.2183275748752,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,21.0331959841592,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.6940874089159,30.2971718922155,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,20.6139547014111,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.1157948315848,30.399322581904,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,20.1214052683523,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.5450722691262,30.3451153975893,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,19.5601703621055,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.9373750820368,30.4187704813446,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,17.5180142062773,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.1764183901685,17.8766450401151,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,16.8647006430434,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.5342098328442,17.2092366888826,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,15.9819707825121,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.6725272017929,16.3157627460107,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,14.962827035401,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.6309648990882,15.3051165028146,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,13.9013541252871,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.446208052917,14.3421935113362,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TKM: Turkmenistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,43.6489079993219,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,31.7669087628283,58.6190220050274,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TKM: Turkmenistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,43.3012712712035,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,30.5150287127832,60.4767723672854,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TKM: Turkmenistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,42.5990397325944,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.0473606028454,62.2419641693405,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TKM: Turkmenistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,41.8227482045427,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,27.5363471887728,63.4980448345594,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TKM: Turkmenistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,40.9647546202246,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,25.9086190925942,64.6107366591523,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TCA: Turks and Caicos Islands,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,6.42956637759285,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.40400625070883,16.1743819958011,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TCA: Turks and Caicos Islands,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,6.28361488526234,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.23571016397585,16.5422711527909,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TCA: Turks and Caicos Islands,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,6.11340636633365,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.09627985217621,16.7676466147039,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TCA: Turks and Caicos Islands,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,5.95827918310272,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,1.97873338861851,16.766996375626,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TCA: Turks and Caicos Islands,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,5.79218758478945,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,1.86966086561597,16.6739715935733,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUV: Tuvalu,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,23.5089992406888,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.4846182932677,37.7682075815491,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUV: Tuvalu,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,22.7071718867606,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.4855874048321,37.4533111152061,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUV: Tuvalu,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,21.9239519038944,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.6776593303868,37.2091561228511,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUV: Tuvalu,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,21.2407827757014,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.925862363201,36.9932197669481,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUV: Tuvalu,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,20.5498355567812,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.2396307817642,36.8138500715372,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUR: Türkiye,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,11.4929944183917,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.6296017357837,12.4363813472834,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUR: Türkiye,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,10.9857038218174,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.0791609347397,12.0109503580695,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUR: Türkiye,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,10.5193889576046,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.51920701982343,11.6401943760678,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUR: Türkiye,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,10.0723565627864,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.98221155882892,11.3655612684858,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUR: Türkiye,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,9.64395251665457,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.44634297533567,11.1402356682328,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UGA: Uganda,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,47.3976940030484,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,37.3640035992919,60.5089843657656,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UGA: Uganda,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,45.307571885933,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,34.3843689472143,59.7720596030003,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UGA: Uganda,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,43.509117324794,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,31.6869454777409,59.3094350940535,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UGA: Uganda,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,41.7864555455199,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.1761705486171,59.0231630207482,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UGA: Uganda,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,40.4932818800877,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,27.3424873341052,59.2140302708134,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,8.68201817932999,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.40601012518134,8.9592089922722,,"The State Statistics Service of Ukraine (SSSU) have suspended the compilation of impartial statistical information on births and deaths starting from 2022 and on the number of population starting from data as of January 1, 2023, onwards. Consequently, no data is available for 2022.",,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,8.50168274503569,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.23603415606905,8.7656950576466,,"The State Statistics Service of Ukraine (SSSU) have suspended the compilation of impartial statistical information on births and deaths starting from 2022 and on the number of population starting from data as of January 1, 2023, onwards. Consequently, no data is available for 2022.",,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,8.35464366988642,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.07298187566414,8.6554603361542,,"The State Statistics Service of Ukraine (SSSU) have suspended the compilation of impartial statistical information on births and deaths starting from 2022 and on the number of population starting from data as of January 1, 2023, onwards. Consequently, no data is available for 2022.",,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,8.2303827219933,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.87003635195091,8.67121344238834,,"The State Statistics Service of Ukraine (SSSU) have suspended the compilation of impartial statistical information on births and deaths starting from 2022 and on the number of population starting from data as of January 1, 2023, onwards. Consequently, no data is available for 2022.",,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UKR: Ukraine,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,8.52441777066364,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.96987225817904,9.22381300051636,,"The State Statistics Service of Ukraine (SSSU) have suspended the compilation of impartial statistical information on births and deaths starting from 2022 and on the number of population starting from data as of January 1, 2023, onwards. Consequently, no data is available for 2022.",,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARE: United Arab Emirates,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,6.66061132007445,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.27345996776178,7.06882314079834,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARE: United Arab Emirates,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,6.30452003834179,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.9245006757389,6.70809080944545,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARE: United Arab Emirates,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,5.95539432766845,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.55759427559731,6.36607307872786,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARE: United Arab Emirates,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,5.62403117923614,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.17600771409402,6.09616003213191,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARE: United Arab Emirates,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,5.31015467704672,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.78774446395307,5.87849046995704,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GBR: United Kingdom,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,4.37433011503814,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.28720135121028,4.46310008372909,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GBR: United Kingdom,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,4.37734639220796,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.29057591425868,4.46488103044895,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GBR: United Kingdom,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,4.39967432191142,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.3012312841252,4.49791609433473,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GBR: United Kingdom,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,4.43538987615719,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.29644052905454,4.57889694596474,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,GBR: United Kingdom,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,4.46013415207401,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.23892128952433,4.69755987223557,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TZA: United Republic of Tanzania,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,48.002032188302,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,42.2236023275483,54.6704207839543,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TZA: United Republic of Tanzania,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,45.9963487057652,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,39.7969393926909,53.2502182191741,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TZA: United Republic of Tanzania,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,44.1638439440968,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,37.473791049891,52.0801570071335,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TZA: United Republic of Tanzania,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,42.167631408215,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,34.8897550866855,50.8000105559896,,,,UN_IGME,,,,,,_T: Total
